Time,LeftTorque,LeftVelocity
0.313987,0.035547,919.858329
0.314933,0.043652,919.020571
0.315962,0.035871,920.800807
0.316974,0.049735,920.800807
0.317974,0.048095,922.790482
0.318981,0.049506,923.418801
0.319968,0.038217,922.476323
0.320968,0.031085,923.83768
0.321972,0.037969,923.209361
0.322974,0.036634,924.256559
0.32396,0.05271,925.408476
0.324966,0.0484,925.827355
0.325973,-0.010908,926.455674
0.326973,0.022656,926.036795
0.327916,0.032953,926.246234
0.328932,0.052138,926.036795
0.329932,0.031123,926.665113
0.330932,0.020482,928.02647
0.331914,0.042184,928.02647
0.332933,0.035681,930.016145
0.333932,0.030894,929.492546
0.334933,0.015924,928.654788
0.335915,0.036481,929.701986
0.336933,0.038427,931.482222
0.337972,0.02502,932.21526
0.338933,0.021702,931.691661
0.339915,0.020596,931.482222
0.340933,0.020405,930.225585
0.341933,0.015523,931.691661
0.342933,0.024601,931.482222
0.343914,0.02523,933.471897
0.344972,0.037397,934.100216
0.345933,0.025497,932.843579
0.346933,0.006293,933.681337
0.347914,0.021244,933.053018
0.348933,0.019642,933.681337
0.349933,0.044663,934.833254
0.350932,0.012567,935.252133
0.351914,0.017754,935.461572
0.352928,0.020215,934.833254
0.353971,0.023132,934.623814
0.354975,0.010317,934.309655
0.355963,0.023037,934.623814
0.356971,0.028472,935.880452
0.357974,0.018517,935.880452
0.358972,0.023876,937.241808
0.359964,0.020768,937.032369
0.360972,0.017564,935.671012
0.361973,0.008467,936.50877
0.362934,0.018861,936.089891
0.363964,0.012262,938.289006
0.364972,0.028148,939.126764
0.365973,0.018555,938.289006
0.366976,0.002899,937.870127
0.367968,0.014207,937.032369
0.368969,0.009745,938.079566
0.369971,0.037568,938.289006
0.370974,0.026984,939.440923
0.371964,0.008944,939.126764
0.372971,0.002784,938.079566
0.373973,0.015771,938.917324
0.374974,0.027156,938.079566
0.375961,0.003032,938.498445
0.376973,0.021778,939.650363
0.377932,0.022255,939.440923
0.378932,0.014036,941.116439
0.379913,0.024887,940.69756
0.38093,0.014246,939.440923
0.38193,0.004329,940.278681
0.38293,0.005855,939.650363
0.383911,0.01293,941.535318
0.384931,0.019337,942.477796
0.385932,0.011843,941.535318
0.386931,0.004691,941.325879
0.387913,0.015638,940.069242
0.388931,0.007933,941.325879
0.389931,0.026145,941.325879
0.390971,0.024486,942.268357
0.391915,0.014512,942.687236
0.392931,0.001163,941.535318
0.393974,0.028377,941.116439
0.394971,0.005702,941.535318
0.395914,0.005702,941.535318
0.396972,0.020081,942.477796
0.397973,0.011938,944.258032
0.398971,0.021454,943.315554
0.399982,0.014474,942.268357
0.400947,0.003642,943.106115
0.401976,0.007781,942.477796
0.402974,0.00923,944.676911
0.403964,0.018861,945.09579
0.404971,0.008086,944.467471
0.405932,0.006331,944.258032
0.406972,0.014398,942.896675
0.407958,0.002632,944.467471
0.408973,0.028548,944.258032
0.409984,0.024105,945.305229
0.410971,0.008105,945.09579
0.411961,0.001964,944.048592
0.412974,0.013807,944.88635
0.413972,0.021397,943.524994
0.414971,0.01436,944.258032
0.415915,0.022331,945.09579
0.416969,0.008105,944.88635
0.417973,0.014417,946.666586
0.418977,0.021797,945.933548
0.419961,0.000515,944.88635
0.420979,-0.002746,945.724108
0.421973,0.013883,945.09579
0.422972,0.011023,947.294905
0.423959,0.026527,947.923223
0.424973,0.00965,946.876026
0.425933,0.003547,946.666586
0.426971,0.009592,945.514669
0.42796,0.001392,946.666586
0.428971,0.023781,947.085465
0.429971,-0.031561,947.713784
0.430934,0.012548,947.504344
0.431962,0.014112,946.457147
0.432968,0.009097,946.876026
0.433974,0.012834,946.457147
0.434973,0.02153,946.457147
0.435916,0.023247,947.713784
0.436979,0.008467,947.713784
0.437973,0.00553,948.551542
0.438972,0.007704,948.342102
0.439957,0.002002,947.085465
0.440974,0.006141,947.923223
0.441975,0.0242,947.504344
0.442983,0.013864,949.28458
0.443957,0.02256,950.122338
0.444973,0.009364,949.075141
0.445894,0.007952,949.28458
0.446931,0.011652,947.713784
0.447913,0.012815,948.551542
0.448932,0.007151,949.28458
0.44993,0.01907,949.075141
0.45093,0.013712,950.122338
0.451911,0.009058,949.075141
0.45293,0.008868,948.342102
0.453932,0.003528,949.28458
0.454932,0.012377,948.865701
0.455913,0.009058,950.541217
0.45693,0.00984,950.331778
0.457932,0.006751,950.331778
0.458931,0.008906,949.075141
0.459912,0.000133,950.331778
0.46093,0.026908,950.122338
0.46193,0.013788,951.274256
0.46293,0.000324,951.483695
0.463914,0.010775,950.122338
0.464932,0.000877,950.960096
0.465931,0.020176,949.703459
0.46693,0.019719,949.912899
0.467912,0.022903,950.960096
0.468932,0.015638,950.541217
0.46993,0.005893,952.321453
0.47093,-0.001278,951.693135
0.471911,-0.000725,950.331778
0.47293,-0.006198,951.483695
0.473932,0.013883,950.750657
0.474932,0.018098,952.530893
0.475912,0.012548,953.68281
0.47693,0.013673,952.321453
0.477931,0.003108,952.530893
0.478931,-0.025097,951.274256
0.479911,0.005836,951.902574
0.48093,0.020577,952.740332
0.48193,0.019394,952.740332
0.48293,0.013254,953.159211
0.483913,0.007552,952.112014
0.484931,0.007151,951.693135
0.485931,-0.008143,952.112014
0.48693,0.008772,951.693135
0.487913,0.00206,953.68281
0.488931,0.01724,953.892249
0.48993,0.006141,953.368651
0.49093,0.004062,952.112014
0.491911,0.004558,953.68281
0.49293,-0.006484,953.159211
0.493931,0.019471,954.311128
0.494931,0.017735,954.311128
0.495912,0.016057,954.311128
0.49693,0.004901,952.949772
0.497931,0.006408,953.892249
0.498931,0.004367,952.530893
0.499911,0.024105,952.740332
0.50093,0.018365,953.892249
0.501929,0.015046,955.148886
0.50293,0.003547,955.148886
0.503912,-0.005149,954.730007
0.504931,0.005759,952.949772
0.505931,0.007781,954.311128
0.50693,0.018689,953.368651
0.507913,0.017812,955.148886
0.508931,0.01621,956.300804
0.50993,-0.003051,954.939447
0.51093,0.009077,955.148886
0.511911,0.01703,953.68281
0.51293,0.012415,954.311128
0.513954,0.019528,955.148886
0.514988,0.01375,954.730007
0.515959,0.016667,956.091364
0.516934,0.014055,954.939447
0.517973,-0.005702,953.892249
0.518972,0.010412,954.311128
0.519959,0.019223,956.300804
0.520972,0.028625,956.929122
0.521975,0.014093,956.510243
0.522972,0.011194,956.091364
0.523962,0.006961,954.939447
0.524972,-0.002021,956.300804
0.525973,0.004691,956.510243
0.526932,-0.007151,956.929122
0.527971,-0.026622,956.510243
0.528968,-0.030169,954.730007
0.529971,-0.054236,954.311128
0.530973,-0.064152,952.949772
0.531967,-0.069225,952.112014
0.532972,-0.091518,952.740332
0.533973,-0.091957,951.693135
0.53498,-0.112953,950.750657
0.535961,-0.140415,949.28458
0.536932,-0.138183,945.09579
0.537974,-0.138755,944.467471
0.538972,-0.141025,942.268357
0.540027,-0.164539,941.116439
0.540971,-0.171137,936.50877
0.541971,-0.174646,936.50877
0.543019,-0.193659,934.309655
0.543968,-0.162937,929.073667
0.54497,-0.173769,926.874553
0.545971,-0.175142,924.047119
0.546933,-0.185401,921.219686
0.547968,-0.209411,917.449775
0.548972,-0.197492,915.04122
0.549973,-0.208038,911.376029
0.550932,-0.198808,909.595793
0.551916,-0.193735,908.024997
0.552971,-0.205235,904.778684
0.553974,-0.236415,902.998448
0.554971,-0.219766,902.998448
0.555961,-0.247723,895.353906
0.556933,-0.250145,891.793435
0.557971,-0.237235,889.699039
0.558971,-0.235423,887.918804
0.559966,-0.225239,884.567771
0.56104,-0.22276,882.159217
0.561971,-0.241888,878.284586
0.562976,-0.27568,874.305235
0.563914,-0.312314,870.849484
0.564975,-0.27589,868.650369
0.565973,-0.267594,864.252139
0.566933,-0.300586,860.482228
0.567965,-0.312524,857.445355
0.568974,-0.269654,851.999928
0.569975,-0.306345,848.648895
0.570977,-0.326922,844.460105
0.571962,-0.273277,841.423232
0.572973,-0.282469,838.595799
0.573971,-0.322746,835.768366
0.574976,-0.271103,831.789015
0.575968,-0.344753,827.809664
0.576939,-0.278979,824.144473
0.577972,-0.305945,820.793441
0.578974,-0.288782,817.547128
0.579971,-0.335447,808.960108
0.580972,-0.260577,806.132675
0.581973,-0.283366,802.467483
0.582972,-0.327818,798.278693
0.583964,-0.302112,794.718222
0.584933,-0.302112,794.718222
0.585974,-0.295399,786.6548
0.586932,-0.319981,784.665125
0.587914,-0.317902,780.266895
0.588932,-0.269578,777.648902
0.589932,-0.261873,773.774271
0.590932,-0.259833,768.224124
0.591913,-0.276767,765.815569
0.592969,-0.277187,761.940938
0.593972,-0.289144,757.752148
0.594933,-0.293606,753.772797
0.595915,-0.284643,750.945364
0.596971,-0.275928,746.128255
0.597973,-0.270741,743.300822
0.598932,-0.246979,741.101707
0.599964,-0.268205,736.494038
0.600931,-0.289983,732.095808
0.602055,-0.333215,728.325897
0.602973,-0.310636,722.67103
0.603961,-0.27036,722.252151
0.604933,-0.262655,717.853921
0.605933,-0.298393,715.235927
0.606971,-0.334093,711.256577
0.607965,-0.332433,705.39227
0.608933,-0.251537,703.402595
0.609971,-0.328162,696.805251
0.610931,-0.30501,694.396696
0.611964,-0.271599,690.207906
0.612973,-0.325454,687.799352
0.613974,-0.321296,683.924721
0.615,-0.267938,681.725606
0.615963,-0.322803,676.175459
0.616972,-0.258269,672.091388
0.617974,-0.342674,668.740356
0.618974,-0.263246,663.504368
0.619961,-0.31672,661.095814
0.62097,-0.307756,656.907024
0.621971,-0.258689,653.032393
0.62302,-0.316071,648.424724
0.623971,-0.318646,646.853927
0.624971,-0.267842,640.884901
0.625971,-0.25005,639.418825
0.626974,-0.302016,634.601716
0.627965,-0.338936,629.784607
0.628971,-0.332796,625.805257
0.629989,-0.304915,620.569269
0.630974,-0.267404,619.417352
0.631965,-0.26296,613.343606
0.632971,-0.262178,609.783134
0.633979,-0.24635,609.573695
0.634973,-0.249993,602.97635
0.635961,-0.256553,599.101719
0.636971,-0.255466,597.740362
0.637972,-0.322345,586.116469
0.638986,-0.322345,586.116469
0.639964,-0.339203,585.278711
0.64097,-0.338746,577.634169
0.641971,-0.248505,573.445379
0.642973,-0.298813,567.057474
0.643967,-0.298813,567.057474
0.644983,-0.267976,562.240365
0.645934,-0.265783,554.176944
0.646971,-0.340596,553.234466
0.647914,-0.26296,547.5796
0.64898,-0.290479,543.600249
0.649934,-0.321487,540.144497
0.650987,-0.262407,534.175471
0.651963,-0.33476,532.709394
0.652971,-0.255847,529.358362
0.653973,-0.322898,525.483731
0.654975,-0.273373,520.876062
0.655966,-0.281077,515.116475
0.65697,-0.333311,511.660724
0.657973,-0.250374,507.262494
0.658975,-0.34563,505.901137
0.659913,-0.331499,502.235946
0.660972,-0.252281,497.628276
0.661973,-0.264047,493.648926
0.662971,-0.333768,488.412938
0.663955,-0.347976,481.606154
0.664971,-0.291184,477.417364
0.665932,-0.260271,474.79937
0.666971,-0.258117,468.935063
0.667958,-0.312562,468.516184
0.669039,-0.332681,465.165152
0.669958,-0.280829,460.976362
0.670976,-0.345306,457.101731
0.671967,-0.283347,453.12238
0.672969,-0.348548,447.886393
0.673971,-0.267289,442.650405
0.674974,-0.25825,439.927691
0.67596,-0.261988,434.063385
0.676973,-0.285177,431.86427
0.677933,-0.343113,426.418843
0.678973,-0.34296,423.067811
0.679961,-0.299423,420.659256
0.680972,-0.250622,416.994065
0.681972,-0.297783,412.595835
0.682971,-0.327952,407.778726
0.68396,-0.26933,400.553063
0.684973,-0.303313,395.735955
0.685971,-0.303637,392.908521
0.686975,-0.267861,390.185808
0.687915,-0.327399,387.777253
0.688934,-0.267804,383.693183
0.689983,-0.320686,379.085514
0.690975,-0.281153,371.650411
0.691971,-0.303847,367.042742
0.692934,-0.293454,363.901149
0.693974,-0.274822,360.235958
0.694971,-0.31445,358.455722
0.69596,-0.30604,352.067817
0.696972,-0.288171,345.261033
0.697962,-0.288171,345.261033
0.698971,-0.302074,335.836255
0.699958,-0.275604,333.008821
0.700974,-0.274097,328.191713
0.701971,-0.288324,322.746285
0.702976,-0.296677,318.557495
0.703977,-0.292062,316.56782
0.70497,-0.296562,308.294959
0.705933,-0.300262,305.676965
0.706975,-0.293377,304.106169
0.707965,-0.293683,295.519149
0.708972,-0.296028,291.644518
0.709973,-0.289525,291.225639
0.710974,-0.28983,283.057498
0.711958,-0.285101,279.811186
0.712971,-0.311208,277.612071
0.713973,-0.300948,269.025051
0.714975,-0.288896,269.967529
0.715915,-0.293187,262.951305
0.71698,-0.301349,258.343636
0.717972,-0.286379,258.971954
0.71897,-0.295838,246.510304
0.719962,-0.29906,247.557501
0.72097,-0.297573,241.483755
0.72198,-0.305239,238.132723
0.722975,-0.296295,235.30529
0.723965,-0.305811,230.90706
0.724992,-0.297439,226.50883
0.725901,-0.302035,219.702046
0.726932,-0.299442,216.455734
0.727913,-0.292138,210.067829
0.728932,-0.294808,208.811192
0.729931,-0.301215,202.632726
0.730969,-0.286493,202.004408
0.731914,-0.30112,195.197624
0.732972,-0.297783,192.57963
0.733931,-0.304419,184.411489
0.73493,-0.292023,181.165176
0.735913,-0.287523,178.966061
0.736931,-0.294217,170.169602
0.73793,-0.29784,172.368717
0.738932,-0.294178,162.943939
0.739913,-0.296696,158.650429
0.740994,-0.287065,159.697627
0.741931,-0.29149,150.272849
0.74293,-0.295285,147.445415
0.743912,-0.290841,144.408542
0.74493,-0.290803,135.193204
0.745931,-0.300071,132.784649
0.74693,-0.295895,132.57521
0.747913,-0.297516,127.967541
0.748932,-0.293091,118.961642
0.749931,-0.294503,117.181406
0.75093,-0.29599,112.154858
0.751913,-0.294884,108.384947
0.752975,-0.288229,105.766953
0.753931,-0.302321,98.960169
0.754972,-0.295342,95.923296
0.755913,-0.293873,90.477868
0.756931,-0.296333,91.734505
0.757969,-0.292805,84.299403
0.758932,-0.295246,72.256631
0.759913,-0.298279,67.230083
0.760931,-0.294941,62.831853
0.76193,-0.294598,64.821528
0.762931,-0.295113,61.994095
0.763912,-0.294178,55.60619
0.764931,-0.293683,48.380527
0.76593,-0.293835,39.793507
0.766931,-0.295532,32.358404
0.767913,-0.297745,29.321531
0.768933,-0.296429,27.541296
0.769931,-0.295704,26.075219
0.770931,-0.29496,22.305308
0.771912,-0.295532,17.27876
0.772931,-0.295056,11.833332
0.773931,-0.295609,6.911504
0.774931,-0.295018,2.617994
0.775911,-0.294922,-1.780236
0.776931,-0.294674,-5.759587
0.777931,-0.295132,-10.367256
0.778932,-0.293282,-14.974925
0.779913,-0.291223,-19.792034
0.780931,-0.292996,-24.818582
0.78193,-0.294693,-28.588493
0.78293,-0.29824,-30.682888
0.783913,-0.295246,-33.091443
0.784931,-0.295494,-36.023596
0.78593,-0.293301,-42.83038
0.78693,-0.294922,-51.940999
0.787911,-0.293377,-58.119464
0.788932,-0.29271,-63.355452
0.789931,-0.293835,-66.182885
0.790931,-0.297916,-64.29793
0.791912,-0.298565,-64.507369
0.792931,-0.296257,-69.743357
0.79393,-0.292596,-74.979345
0.79493,-0.295399,-84.823002
0.795912,-0.297821,-92.991143
0.796931,-0.297192,-92.048665
0.797967,-0.296696,-96.865773
0.798932,-0.290403,-100.845124
0.799913,-0.293244,-106.604711
0.800931,-0.302608,-109.641584
0.80193,-0.298488,-112.887896
0.80293,-0.293187,-117.286126
0.803912,-0.293721,-120.322999
0.80493,-0.293263,-127.129783
0.80597,-0.290136,-133.517688
0.806931,-0.292786,-134.355446
0.807912,-0.289849,-133.936567
0.808932,-0.288877,-145.769899
0.809931,-0.291032,-147.340695
0.810931,-0.288152,-148.806772
0.811911,-0.289506,-160.849544
0.812931,-0.293911,-159.592907
0.813931,-0.297954,-161.582582
0.814966,-0.303733,-171.845118
0.81593,-0.303122,-170.274322
0.81693,-0.282965,-176.871666
0.81793,-0.299804,-183.88789
0.818932,-0.30194,-184.09733
0.819937,-0.28943,-192.056031
0.820931,-0.289373,-191.532432
0.821985,-0.30379,-200.119452
0.822931,-0.300491,-208.497032
0.823912,-0.291966,-211.324466
0.82493,-0.297992,-216.141575
0.825931,-0.295285,-220.016206
0.826931,-0.301864,-224.623875
0.827912,-0.285234,-230.174022
0.828932,-0.3044,-233.839213
0.829931,-0.292958,-237.609124
0.83093,-0.286588,-241.588475
0.831912,-0.304591,-246.405584
0.83293,-0.300128,-249.442457
0.83393,-0.276348,-257.086999
0.83493,-0.299404,-257.715317
0.83591,-0.304362,-266.302337
0.83693,-0.302722,-262.322987
0.83793,-0.298336,-273.528
0.838931,-0.286131,-276.564873
0.839912,-0.285807,-276.355434
0.84093,-0.283842,-288.188766
0.84193,-0.275223,-286.72269
0.84293,-0.284357,-290.178441
0.843911,-0.283327,-299.18434
0.84493,-0.276424,-301.174016
0.84593,-0.287695,-303.373131
0.846931,-0.303351,-311.227112
0.847964,-0.301826,-315.834781
0.848933,-0.289277,-314.787584
0.849971,-0.297382,-325.259559
0.850934,-0.297401,-330.704987
0.851917,-0.305926,-328.296432
0.852932,-0.29149,-337.092892
0.853931,-0.291184,-340.862803
0.854931,-0.312715,-343.271357
0.855912,-0.295265,-351.753657
0.856931,-0.28451,-353.743333
0.857967,-0.307108,-355.733008
0.858967,-0.287408,-358.351002
0.859993,-0.313916,-364.948347
0.860932,-0.283575,-370.812653
0.861933,-0.306422,-375.420322
0.862976,-0.27343,-379.399673
0.863961,-0.299861,-379.609112
0.86497,-0.295208,-383.588463
0.865974,-0.288991,-389.03389
0.866975,-0.31527,-395.840674
0.867963,-0.316453,-404.322975
0.868971,-0.302112,-407.674007
0.869973,-0.287237,-412.072236
0.870932,-0.283728,-412.700555
0.871913,-0.296658,-415.737428
0.87298,-0.304476,-420.554537
0.873973,-0.305678,-424.324448
0.874973,-0.3003,-428.722677
0.875957,-0.296238,-431.550111
0.876972,-0.292329,-437.414417
0.877985,-0.292786,-441.603207
0.878971,-0.295971,-446.839195
0.879962,-0.30112,-451.446864
0.880991,-0.30482,-455.216776
0.881933,-0.302894,-461.081082
0.882979,-0.285521,-469.039783
0.884002,-0.295456,-474.066331
0.884972,-0.31281,-477.103204
0.885973,-0.309358,-483.700549
0.886972,-0.292176,-484.957186
0.887958,-0.298164,-488.517658
0.888973,-0.303256,-490.926212
0.889974,-0.271351,-494.696123
0.890932,-0.297401,-500.979308
0.891913,-0.29231,-506.738895
0.892987,-0.304,-512.812641
0.893972,-0.306822,-519.200546
0.894971,-0.301006,-520.247743
0.895959,-0.284338,-522.656298
0.896976,-0.301807,-527.787566
0.897932,-0.284967,-529.881961
0.898975,-0.310007,-536.898184
0.899962,-0.302074,-541.296414
0.900933,-0.275146,-542.867211
0.901974,-0.293931,-548.522077
0.902971,-0.316205,-552.710868
0.903958,-0.299995,-556.690218
0.904986,-0.277797,-562.135645
0.905974,-0.282736,-564.753639
0.906973,-0.309282,-571.560423
0.907912,-0.303695,-575.749214
0.908973,-0.301921,-578.786087
0.909973,-0.306555,-585.173992
0.910933,-0.295857,-585.383431
0.911964,-0.295132,-590.20054
0.912969,-0.310236,-597.426203
0.913971,-0.274975,-597.426203
0.914974,-0.297077,-602.87163
0.915959,-0.308214,-611.249211
0.916972,-0.300186,-611.039771
0.917932,-0.293206,-618.684313
0.918971,-0.286474,-622.663664
0.919974,-0.303466,-622.873103
0.920924,-0.305144,-630.936525
0.921931,-0.283118,-632.71676
0.922932,-0.314107,-638.162188
0.923986,-0.299289,-640.780182
0.924964,-0.314088,-644.968972
0.925931,-0.311761,-652.613514
0.926961,-0.285597,-653.555992
0.927913,-0.310503,-661.619413
0.928931,-0.287904,-663.190209
0.929932,-0.304209,-666.436522
0.930931,-0.286341,-671.25363
0.931914,-0.308138,-673.871624
0.932932,-0.294178,-680.259529
0.933931,-0.28409,-682.877523
0.934931,-0.326617,-689.893747
0.935913,-0.294464,-692.72118
0.936931,-0.302817,-697.747728
0.937931,-0.29988,-700.679882
0.938931,-0.308462,-704.763952
0.939914,-0.311208,-708.952742
0.940931,-0.264696,-711.151857
0.941931,-0.281935,-718.58696
0.942933,-0.2683,-718.796399
0.943913,-0.284815,-727.802298
0.94493,-0.26195,-733.038286
0.94593,-0.260844,-739.007312
0.946931,-0.264848,-738.378993
0.947911,-0.243623,-743.196102
0.94893,-0.249802,-747.489612
0.949931,-0.238627,-749.688727
0.950931,-0.226231,-753.877517
0.951915,-0.21744,-758.694626
0.952932,-0.236319,-760.893741
0.953931,-0.208076,-763.721174
0.95493,0.094989,-767.700525
0.955912,-0.215647,-770.109079
0.95693,-0.224915,-772.517634
0.95793,-0.194155,-775.554506
0.95893,-0.206322,-779.533857
0.959913,-0.221139,-782.36129
0.960931,-0.234794,-785.921762
0.96193,-0.206512,-789.377514
0.962931,0.096362,-791.576629
0.963914,-0.190417,-794.613502
0.96498,-0.207676,-797.231496
0.965984,-0.211356,-799.954209
0.966971,-0.191313,-802.362764
0.967962,-0.214446,-805.609076
0.968971,-0.210898,-809.378987
0.969933,-0.205978,-812.41586
0.970971,-0.211356,-814.196096
0.971966,-0.193449,-815.871612
0.972932,-0.185611,-817.442408
0.973974,-0.169611,-821.21232
0.974976,-0.187747,-826.238868
0.975965,-0.190817,-827.914384
0.97697,-0.191027,-831.265416
0.977973,-0.216524,-832.522053
0.978974,-0.171575,-832.312614
0.979915,-0.159542,-835.140047
0.980983,-0.161144,-837.339162
0.981973,-0.163509,-841.737392
0.982933,-0.168086,-844.564825
0.983959,-0.18973,-848.125297
0.984971,-0.175065,-849.381934
0.985973,-0.173749,-850.533851
0.987045,-0.164081,-852.732966
0.987957,-0.164005,-853.780163
0.988972,-0.157063,-855.979278
0.989933,-0.157292,-860.168069
0.990977,-0.048744,-862.576623
0.99196,-0.158493,-864.566298
0.992933,0.026393,-867.184292
0.993947,-0.122012,-866.974853
0.994974,-0.138851,-869.173967
0.995966,-0.133587,-871.373082
0.996971,-0.155995,-874.200516
0.997973,-0.157883,-875.561873
0.998971,-0.158703,-877.970427
0.99997,-0.054713,-879.227064
1.000971,-0.081087,-879.017624
1.001932,-0.144324,-882.054497
1.002973,-0.161163,-886.033848
1.003959,-0.158646,-888.232963
1.004971,-0.161163,-890.850957
1.005973,-0.154622,-892.421753
1.006976,-0.140319,-892.631193
1.007971,-0.132405,-894.620868
1.008932,-0.112572,-895.039747
1.009971,-0.112534,-898.07662
1.010974,-0.096305,-899.856856
1.011913,-0.077254,-902.47485
1.012973,-0.056925,-902.893729
1.013973,-0.032381,-902.055971
1.014973,-0.021035,-902.47485
1.015959,-0.000725,-901.322932
1.01699,-0.001869,-902.684289
1.017974,0.01047,-902.47485
1.018932,0.032839,-903.312608
1.019959,0.046398,-902.055971
1.020971,0.061959,-899.647416
1.021933,0.06852,-899.437977
1.022976,0.080286,-896.819983
1.023954,0.071571,-897.029422
1.024969,0.076243,-896.086945
1.025973,0.093349,-895.668066
1.026975,0.094531,-893.468951
1.027958,0.104505,-890.641517
1.028933,0.107003,-889.28016
1.029973,0.112515,-886.452727
1.030973,0.104009,-886.452727
1.031964,0.117759,-885.19609
1.032972,0.119189,-884.463052
1.033975,0.126551,-882.473376
1.034974,0.144,-879.436503
1.035961,0.137325,-877.027949
1.036934,0.148157,-874.200516
1.037971,0.127275,-873.781637
1.038976,0.148481,-872.21084
1.039965,0.136715,-872.001401
1.04097,0.13927,-869.802286
1.041974,0.152067,-866.555974
1.042976,0.181568,-864.147419
1.043965,0.171118,-861.738865
1.044973,0.156548,-859.53975
1.045973,0.183151,-857.550075
1.046971,0.19137,-856.712317
1.047959,0.175714,-853.151845
1.048972,0.210307,-851.371609
1.049973,0.20491,-848.334736
1.050973,0.196786,-845.088424
1.051965,0.211165,-842.889309
1.053011,0.221425,-840.690194
1.054035,0.229149,-837.339162
1.054976,0.212977,-835.454206
1.056,0.215685,-831.684295
1.05697,0.274441,-827.076626
1.057972,0.233974,-824.039753
1.058975,0.276767,-820.269842
1.059972,0.247094,-817.442408
1.060932,0.260882,-815.662173
1.061973,0.254302,-809.064828
1.062973,0.254302,-809.064828
1.063964,0.321258,-800.791967
1.064991,0.269368,-795.765419
1.065971,0.27549,-792.204947
1.066971,0.304305,-789.168075
1.067916,0.331919,-785.921762
1.068973,0.298565,-784.560405
1.069971,0.271656,-780.162176
1.070932,0.266031,-775.763946
1.071968,0.337373,-771.889315
1.072968,0.288057,-765.082531
1.073989,0.301482,-762.883416
1.074975,0.311513,-758.694626
1.075918,0.325397,-756.91439
1.076971,0.293969,-753.668078
1.077973,0.287065,-750.421765
1.078973,0.279265,-745.604656
1.079917,0.257716,-739.216751
1.080933,0.267652,-737.436516
1.081975,0.283671,-732.200528
1.082972,0.325778,-729.373094
1.083959,0.331175,-726.755101
1.084972,0.275356,-720.786074
1.085972,0.257258,-719.215278
1.086976,0.310693,-715.131208
1.087965,0.325625,-711.570736
1.08896,0.27568,-708.533863
1.089973,0.30482,-702.145958
1.090933,0.321296,-699.318525
1.091967,0.332472,-695.129734
1.092972,0.25764,-692.511741
1.093932,0.311799,-687.694632
1.094972,0.262865,-685.914396
1.095961,0.330927,-681.620886
1.096972,0.262102,-677.641535
1.097973,0.331709,-673.871624
1.098971,0.257792,-668.426197
1.099962,0.268453,-664.970445
1.100943,0.289144,-659.629737
1.101971,0.32656,-657.640062
1.102976,0.273411,-655.231508
1.103915,0.27137,-650.20496
1.104969,0.323947,-647.586966
1.105971,0.304286,-643.188736
1.106974,0.257392,-637.32443
1.107967,0.278312,-635.125315
1.108973,0.314107,-630.517646
1.109988,0.335275,-626.957174
1.110932,0.340309,-622.454224
1.111965,0.321163,-618.474874
1.112973,0.267308,-617.113517
1.113984,0.242422,-612.086969
1.114972,0.245454,-608.212338
1.115963,0.296295,-604.023548
1.116971,0.30829,-599.625318
1.118033,0.327265,-594.808209
1.118976,0.336801,-591.771336
1.119991,0.319218,-588.001425
1.121032,0.351847,-582.974877
1.121973,0.319046,-580.566322
1.122975,0.26851,-577.005851
1.123964,0.248219,-572.712341
1.124974,0.318722,-564.963079
1.125973,0.253749,-559.936531
1.126975,0.282126,-557.946855
1.127958,0.342712,-552.501428
1.128973,0.247723,-547.47488
1.129974,0.330126,-543.704969
1.130974,0.270493,-539.306739
1.131958,0.305239,-536.688745
1.132972,0.278655,-533.442433
1.133984,0.305354,-531.243318
1.134982,0.263246,-524.227094
1.135959,0.334874,-522.237419
1.136969,0.251118,-518.781667
1.137971,0.335275,-511.765443
1.138974,0.298927,-511.032405
1.139979,0.240896,-503.806742
1.140971,0.323127,-498.361315
1.142014,0.343704,-495.743321
1.142974,0.267194,-491.76397
1.143962,0.253978,-487.6799
1.144971,0.290422,-485.271345
1.145974,0.328619,-481.710874
1.146971,0.340901,-477.522083
1.147916,0.320991,-473.856892
1.148974,0.296085,-470.086981
1.149933,0.277492,-465.898191
1.150933,0.275356,-458.463088
1.151916,0.275547,-456.787572
1.152932,0.285978,-451.027985
1.153931,0.303962,-447.048635
1.154931,0.31979,-444.430641
1.155914,0.342102,-437.623857
1.156931,0.325797,-435.005863
1.157931,0.328696,-429.560436
1.158931,0.278617,-426.942442
1.159914,0.268205,-424.324448
1.160931,0.263132,-420.763976
1.161931,0.299289,-414.480791
1.162931,0.247799,-411.129759
1.163912,0.323623,-407.255128
1.164931,0.301635,-403.694656
1.165931,0.268109,-400.448344
1.166931,0.331156,-395.421795
1.167913,0.266298,-389.871648
1.168931,0.328524,-382.855425
1.169931,0.263628,-380.44687
1.170931,0.33476,-377.200558
1.171912,0.268262,-373.640086
1.172931,0.312925,-369.556016
1.173931,0.292481,-365.367226
1.174931,0.280105,-360.759556
1.175914,0.322746,-356.570766
1.176931,0.2843,-354.162212
1.177931,0.2806,-351.125339
1.178931,0.300433,-342.11944
1.179937,0.327666,-340.129765
1.180931,0.284567,-336.255134
1.181987,0.275795,-330.704987
1.182953,0.281382,-329.23891
1.183914,0.291261,-323.479324
