2023-11-27 18:49:51,041 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in urdf1.SLDASM
2023-11-27 18:49:51,043 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-27 18:49:51,043 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-11-27 18:49:51,043 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 车体-1
2023-11-27 18:49:51,044 INFO  ExportHelperExtension.cs: 1136 - Found 118 in 车体-1
2023-11-27 18:49:51,044 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 车体-1
2023-11-27 18:49:51,044 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 轮子-3
2023-11-27 18:49:51,045 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-3
2023-11-27 18:49:51,045 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 轮子-3
2023-11-27 18:49:51,045 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 轮子-1
2023-11-27 18:49:51,045 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-1
2023-11-27 18:49:51,046 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 轮子-1
2023-11-27 18:49:51,049 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 轮子-2
2023-11-27 18:49:51,049 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-2
2023-11-27 18:49:51,049 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 轮子-2
2023-11-27 18:49:51,049 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 轮子-4
2023-11-27 18:49:51,050 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-4
2023-11-27 18:49:51,050 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 轮子-4
2023-11-27 18:49:51,050 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 发射-1
2023-11-27 18:49:51,064 INFO  ExportHelperExtension.cs: 1136 - Found 54 in 发射-1
2023-11-27 18:49:51,064 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 发射-1
2023-11-27 18:49:51,065 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 云台架-1
2023-11-27 18:49:51,065 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 云台架-1
2023-11-27 18:49:51,066 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 云台架-1
2023-11-27 18:49:51,066 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from urdf1.SLDASM
2023-11-27 18:49:51,066 INFO  ExportHelperExtension.cs: 1136 - Found 70 in urdf1.SLDASM
2023-11-27 18:49:51,067 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [RefAxis] in urdf1.SLDASM
2023-11-27 18:49:51,067 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-27 18:49:51,068 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-11-27 18:49:51,068 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 车体-1
2023-11-27 18:49:51,069 INFO  ExportHelperExtension.cs: 1136 - Found 118 in 车体-1
